,marketDailySnapshots_id,marketDailySnapshots_timestamp,marketDailySnapshots_variableBorrowedTokenBalance,marketDailySnapshots_stableBorrowedTokenBalance,marketDailySnapshots_inputTokenPriceUSD,marketDailySnapshots_days,protocol,asset
50,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8ac4a0000,1651708659,1.4671457455119503e+22,0.0,2940.34,19116,aave_v3_avalanche,wETH
51,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8ad4a0000,1651795134,1.4413382402732068e+22,0.0,2748.34,19117,aave_v3_avalanche,wETH
52,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8ae4a0000,1651881527,1.439908521796628e+22,0.0,2693.78230761,19118,aave_v3_avalanche,wETH
53,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8af4a0000,1651967945,1.440896036028103e+22,0.0,2635.97,19119,aave_v3_avalanche,wETH
54,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8b04a0000,1652054357,1.4434941306860208e+22,0.0,2514.38879962,19120,aave_v3_avalanche,wETH
55,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8b14a0000,1652140535,1.3018735230208071e+22,0.0,2251.99,19121,aave_v3_avalanche,wETH
56,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8b24a0000,1652226654,1.2983435672784546e+22,0.0,2336.68056342,19122,aave_v3_avalanche,wETH
57,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8b34a0000,1652313575,9.848153898974244e+21,0.0,2072.77446086,19123,aave_v3_avalanche,wETH
58,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8b44a0000,1652399789,3.999104682063393e+21,0.0,1966.7465,19124,aave_v3_avalanche,wETH
59,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8b54a0000,1652486331,8.664369433624171e+21,0.0,2009.70045406,19125,aave_v3_avalanche,wETH
60,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8b64a0000,1652571784,8.623507903006099e+21,0.0,2054.9,19126,aave_v3_avalanche,wETH
